箱No.,大袋No.,小袋No.,地区,X,Y,大分類,小分類,部位,左右,遺構,層位,報告書用層名,区分（以前〜人骨期〜以降）,取り上げNo.,重量(g),備考,部分,PML,PMH,計測日,備考2
魚-8,72,1956,Ｃ,460,,硬骨魚綱,スズキ属,主鰓蓋骨,不明,,貝①,貝１層,人骨期以降,,268.51,,,,,,
魚-8,72,1956,Ｃ,460,,硬骨魚綱,マダイ,前頭骨,中,,貝①,貝１層,人骨期以降,,268.51,,,,,,
魚-8,72,1956,Ｃ,460,,硬骨魚綱,不明,鰭棘,-,,貝①,貝１層,人骨期以降,,268.51,,担鰭骨,,,,
魚-8,72,1957,Ｃ,460,,,,,,,貝④,貝16下～１層,人骨期以降,,14.77,,,,,,
魚-8,72,1958,Ｃ,460,,,,,,,貝⑪上,貝11上層,人骨期以降,,13.08,,,,,,
魚-8,72,1959,Ｃ,460,,,,,,,貝⑫下,貝12下層,人骨期以降,,3.83,,,,,,
魚-8,72,1960,Ｃ,460,,軟骨魚綱,サメ類,椎骨,中,,貝⑱,貝１層,人骨期以降,,150.85,,,,,,
魚-8,72,1960,Ｃ,460,,硬骨魚綱,不明,鰭棘,-,,貝⑱,貝１層,人骨期以降,,150.85,,棘条部,,,,
魚-8,72,1960,Ｃ,460,,硬骨魚綱,不明,鰭棘,-,,貝⑱,貝１層,人骨期以降,,150.85,,棘条部,,,,
魚-8,72,1960,Ｃ,460,,硬骨魚綱,不明,鰭棘,-,,貝⑱,貝１層,人骨期以降,,150.85,,棘条部,,,,
魚-8,72,1960,Ｃ,460,,硬骨魚綱,不明,鰭棘,-,,貝⑱,貝１層,人骨期以降,,150.85,,棘条部,,,,
魚-8,72,1961,Ｃ,460,,硬骨魚綱,コイ科,鰓蓋骨,不明,,貝,貝16下～１層,人骨期以降,,7.41,,,,,,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,スズキ属,方骨,右,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,,,,,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,スズキ属,擬鎖骨,右,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,,,,,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,クロダイ属,前上顎骨,右,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,,28.9 ,,2023/2/26,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,クロダイ属,前上顎骨,右,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,,28.0 ,,2023/2/26,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,フグ科,前上顎骨/歯骨,不明,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,,,,,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,コショウダイ属,前上顎骨,左,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,,,,,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,クロダイ属,歯骨,左,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,,,,,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,クロダイ属,角骨,左,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,,,,,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,クロダイ属,舌顎骨,左,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,,,,,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,スズキ属,前上顎骨,左,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,,,,,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,マダイ,前上顎骨,左,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,,,,,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,クロダイ属,前上顎骨,左,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,,,,2023/2/26,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,不明,椎骨,中,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,,,,,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,不明,鰭棘,-,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,棘条部,,,,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,不明,鰭棘,-,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,棘条部,,,,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,不明,鰭棘,-,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,棘条部,,,,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,不明,鰭棘,-,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,担鰭骨,,,,
魚-8,72,1962,Ｃ,460,,硬骨魚綱,不明,鰭棘,-,,Ⅲｃ,Ⅲｂ層,人骨期以前,,368.92,,担鰭骨,,,,
魚-8,72,1963,Ｃ,460,,,,,,67号人骨,,67号人骨（貝３下Ａ層）,人骨期,,227.94,,,,,,
魚-8,72,1964,Ｃ,461,,硬骨魚綱,クロダイ属,前上顎骨,右,,Ⅲ,Ⅱｂ層,人骨期以降,,6.39,,,,,2023/2/26,
魚-8,72,1964,Ｃ,461,,硬骨魚綱,不明,椎骨,中,,Ⅲ,Ⅱｂ層,人骨期以降,,6.39,,尾椎,,,,
魚-8,72,1965,Ｃ,461,,,,,,,貝①,貝１層,人骨期以降,,48.22,,,,,,
魚-8,72,1966,Ｃ,461,,,,,,,貝⑭,貝14層,人骨期以降,,33.18,,,,,,
魚-8,72,1967,Ｃ,461,,硬骨魚綱,クロダイ属,角骨,右,,貝⑰,貝17上、下層,人骨期以降,,96.85,,,,,,
魚-8,72,1968,Ｃ,461,,硬骨魚綱,スズキ属,上擬鎖骨,右,,貝,貝16下～１層,人骨期以降,,32.48,,,,,,
魚-8,72,1968,Ｃ,461,,硬骨魚綱,タイ科,角舌骨,右,,貝,貝16下～１層,人骨期以降,,32.48,,,,,,
魚-8,72,1968,Ｃ,461,,軟骨魚綱,サメ類,椎骨,中,,貝,貝16下～１層,人骨期以降,,32.48,,,,,,
魚-8,72,1968,Ｃ,461,,硬骨魚綱,不明,鰭棘,-,,貝,貝16下～１層,人骨期以降,,32.48,,棘条部,,,,
魚-8,72,1968,Ｃ,461,,硬骨魚綱,不明,鰭棘,-,,貝,貝16下～１層,人骨期以降,,32.48,,棘条部,,,,
魚-8,72,1968,Ｃ,461,,硬骨魚綱,不明,鰭棘,-,,貝,貝16下～１層,人骨期以降,,32.48,,棘条部,,,,
魚-8,72,1969,Ｃ,461,,,,,,,Ⅲｂ,Ⅲｂ層,人骨期以前,,25.27,,,,,,
魚-8,72,1970,Ｃ,461,,硬骨魚綱,スズキ属,歯骨,右,,Ⅲｃ,Ⅲｂ層,人骨期以前,,141.64,,,,,,
魚-8,72,1970,Ｃ,461,,硬骨魚綱,コショウダイ属,前上顎骨,左,,Ⅲｃ,Ⅲｂ層,人骨期以前,,141.64,,,,,,
魚-8,72,1970,Ｃ,461,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,Ⅲｃ,Ⅲｂ層,人骨期以前,,141.64,,,,,,
魚-8,72,1970,Ｃ,461,,硬骨魚綱,クロダイ属,前上顎骨,左,,Ⅲｃ,Ⅲｂ層,人骨期以前,,141.64,,,,,2023/2/26,
魚-8,72,1970,Ｃ,461,,硬骨魚綱,サバ属,椎骨,中,,Ⅲｃ,Ⅲｂ層,人骨期以前,,141.64,,腹椎,,,,
魚-8,72,1970,Ｃ,461,,硬骨魚綱,タイ科,椎骨,中,,Ⅲｃ,Ⅲｂ層,人骨期以前,,141.64,,腹椎,,,,
魚-8,72,1970,Ｃ,461,,硬骨魚綱,不明,椎骨,中,,Ⅲｃ,Ⅲｂ層,人骨期以前,,141.64,,,,,,
魚-8,72,1970,Ｃ,461,,硬骨魚綱,不明,椎骨,中,,Ⅲｃ,Ⅲｂ層,人骨期以前,,141.64,,,,,,
魚-8,72,1970,Ｃ,461,,硬骨魚綱,マダイ,前頭骨,中,,Ⅲｃ,Ⅲｂ層,人骨期以前,,141.64,,,,,,
魚-8,72,1971,Ｃ,461～465,,,,,,,貝,貝16下～１層,人骨期以降,,86.62,,,,,,
魚-8,72,1972,Ｃ,462,,硬骨魚綱,クロダイ属,前上顎骨,右,,Ⅲ,Ⅱｂ層,人骨期以降,,44.52,,,,,2023/2/26,
魚-8,72,1972,Ｃ,462,,硬骨魚綱,不明,方骨,左,,Ⅲ,Ⅱｂ層,人骨期以降,,44.52,,,,,,
魚-8,72,1972,Ｃ,462,,硬骨魚綱,不明,椎骨,中,,Ⅲ,Ⅱｂ層,人骨期以降,,44.52,,腹椎,,,,
魚-8,72,1972,Ｃ,462,,硬骨魚綱,不明,鰭棘,-,,Ⅲ,Ⅱｂ層,人骨期以降,,44.52,,棘条部,,,,
魚-8,72,1972,Ｃ,462,,硬骨魚綱,不明,鰭棘,-,,Ⅲ,Ⅱｂ層,人骨期以降,,44.52,,棘条部,,,,
魚-8,72,1973,Ｃ,462,,,,,,,貝⑫,貝11下～12下層,人骨期以降,,40.63,,,,,,
魚-8,72,1974,Ｃ,462,,,,,,,貝⑬,貝13層,人骨期以降,,12.75,,,,,,
魚-8,72,1975,Ｃ,462,,硬骨魚綱,不明,鰭棘,-,,貝⑰,貝17上、下層,人骨期以降,,393.64,,担鰭骨,,,,
魚-8,72,1976,Ｃ,462,,硬骨魚綱,スズキ属,前上顎骨,右,,Ⅲｂ,Ⅲｂ層,人骨期以前,,356.52,,,,,,
魚-8,72,1976,Ｃ,462,,硬骨魚綱,クロダイ属,主上顎骨,右,,Ⅲｂ,Ⅲｂ層,人骨期以前,,356.52,,,,,,
魚-8,72,1976,Ｃ,462,,硬骨魚綱,マダイ,主上顎骨,右,,Ⅲｂ,Ⅲｂ層,人骨期以前,,356.52,,,,,,
魚-8,72,1976,Ｃ,462,,硬骨魚綱,スズキ属,歯骨,左,,Ⅲｂ,Ⅲｂ層,人骨期以前,,356.52,,,,,,
魚-8,72,1976,Ｃ,462,,硬骨魚綱,クロダイ属,口蓋骨,左,,Ⅲｂ,Ⅲｂ層,人骨期以前,,356.52,,,,,,
魚-8,72,1976,Ｃ,462,,硬骨魚綱,不明,椎骨,中,,Ⅲｂ,Ⅲｂ層,人骨期以前,,356.52,,腹椎,,,,
魚-8,72,1976,Ｃ,462,,硬骨魚綱,不明,鰭棘,-,,Ⅲｂ,Ⅲｂ層,人骨期以前,,356.52,,棘条部,,,,
魚-8,72,1976,Ｃ,462,,硬骨魚綱,不明,鰭棘,-,,Ⅲｂ,Ⅲｂ層,人骨期以前,,356.52,,棘条部,,,,
魚-8,72,1976,Ｃ,462,,硬骨魚綱,不明,鰭棘,-,,Ⅲｂ,Ⅲｂ層,人骨期以前,,356.52,,棘条部,,,,
魚-8,72,1977,Ｃ,462,,,,,,,Ⅲｃ,Ⅲｂ層,人骨期以前,,72.56,,,,,,
魚-8,73,1978,Ｃ,463,,硬骨魚綱,カツオ,椎骨,中,,Ⅲ,Ⅱｂ層,人骨期以降,,16.01,,尾椎,,,,
魚-8,73,1978,Ｃ,463,,硬骨魚綱,不明,椎骨,中,,Ⅲ,Ⅱｂ層,人骨期以降,,16.01,,,,,,
魚-8,73,1978,Ｃ,463,,硬骨魚綱,不明,鰭棘,-,,Ⅲ,Ⅱｂ層,人骨期以降,,16.01,,棘条部,,,,
魚-8,73,1979,Ｃ,463,,硬骨魚綱,スズキ属,主鰓蓋骨,右,,貝⑭,貝14層,人骨期以降,,760,,,,,,
魚-8,73,1979,Ｃ,463,,硬骨魚綱,クロダイ属,主上顎骨,左,,貝⑭,貝14層,人骨期以降,,760,,,,,,
魚-8,73,1979,Ｃ,463,,硬骨魚綱,クロダイ属,前上顎骨,左,,貝⑭,貝14層,人骨期以降,,760,,,,,2023/2/26,
魚-8,73,1979,Ｃ,463,,硬骨魚綱,不明,鰭棘,-,,貝⑭,貝14層,人骨期以降,,760,,棘条部,,,,
魚-8,73,1980,Ｃ,463,,,,,,,貝⑯,貝16上、下層,人骨期以降,,129.58,,,,,,
魚-8,73,1981,Ｃ,463,,硬骨魚綱,クロダイ属,前上顎骨,右,,貝⑱,貝１層,人骨期以降,,1360,２袋（1981-2）,,33.4 ,,2023/2/26,
魚-8,73,1981,Ｃ,463,,硬骨魚綱,タイ科,椎骨,中,,貝⑱,貝１層,人骨期以降,,1360,２袋（1981-2）,尾椎,,,,
魚-8,73,1981,Ｃ,463,,硬骨魚綱,不明,鰭棘,-,,貝⑱,貝１層,人骨期以降,,1360,２袋（1981-2）,棘条部,,,,
魚-8,73,1981,Ｃ,463,,硬骨魚綱,不明,鰭棘,-,,貝⑱,貝１層,人骨期以降,,1360,２袋（1981-2）,棘条部,,,,
魚-8,73,1981,Ｃ,463,,硬骨魚綱,不明,鰭棘,-,,貝⑱,貝１層,人骨期以降,,1360,２袋（1981-2）,棘条部,,,,
魚-8,73,1982,Ｃ,463,,硬骨魚綱,クロダイ属,歯骨,右,,Ⅲｂ,Ⅲｂ層,人骨期以前,,267.31,,,,,,
魚-8,73,1982,Ｃ,463,,軟骨魚綱,サメ類,椎骨,中,,Ⅲｂ,Ⅲｂ層,人骨期以前,,267.31,,,,,,
魚-8,73,1982,Ｃ,463,,硬骨魚綱,マグロ属,椎骨,中,,Ⅲｂ,Ⅲｂ層,人骨期以前,,267.31,,,,,,
魚-8,73,1982,Ｃ,463,,硬骨魚綱,マグロ属,椎骨,中,,Ⅲｂ,Ⅲｂ層,人骨期以前,,267.31,,,,,,
魚-8,73,1982,Ｃ,463,,硬骨魚綱,不明,鰭棘,-,,Ⅲｂ,Ⅲｂ層,人骨期以前,,267.31,,棘条部,,,,
魚-8,73,1982,Ｃ,463,,硬骨魚綱,不明,鰭棘,-,,Ⅲｂ,Ⅲｂ層,人骨期以前,,267.31,,棘条部,,,,
魚-8,73,1983,Ｃ,463,,硬骨魚綱,不明,椎骨,中,,Ⅲｃ,Ⅲｂ層,人骨期以前,,209.23,,,,,,
魚-8,73,1983,Ｃ,463,,硬骨魚綱,マグロ属,椎骨,中,,Ⅲｃ,Ⅲｂ層,人骨期以前,,209.23,,,,,,
魚-8,73,1984,Ｃ,464,,硬骨魚綱,クロダイ属？,主上顎骨,右,,Ⅲ,Ⅱｂ層,人骨期以降,,1.46,,,,,,
魚-8,73,1984,Ｃ,464,,硬骨魚綱,クロダイ属,前上顎骨,右,,Ⅲ,Ⅱｂ層,人骨期以降,,1.46,,,,,2023/2/26,
魚-8,73,1984,Ｃ,464,,硬骨魚綱,不明,鰭棘,-,,Ⅲ,Ⅱｂ層,人骨期以降,,1.46,,棘条部,,,,
魚-8,73,1985,Ｃ,464,,,,,,,貝⑫,貝11下～12下層,人骨期以降,,172.91,,,,,,
魚-8,73,1986,Ｃ,464,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,貝⑭,貝14層,人骨期以降,,155.43,,,,,,
魚-8,73,1986,Ｃ,464,,硬骨魚綱,クロダイ属,歯骨,左,,貝⑭,貝14層,人骨期以降,,155.43,,,,,,
魚-8,73,1986,Ｃ,464,,硬骨魚綱,不明,椎骨,中,,貝⑭,貝14層,人骨期以降,,155.43,,,,,,
魚-8,73,1986,Ｃ,464,,硬骨魚綱,マダイ,上後頭骨,中,,貝⑭,貝14層,人骨期以降,,155.43,,,,,,
魚-8,73,1987,Ｃ,464,,,,,,,貝⑯,貝16上、下層,人骨期以降,,190.88,,,,,,
魚-8,73,1988,Ｃ,464,,硬骨魚綱,タイ科,口蓋骨,左,,貝⑰,貝17上、下層,人骨期以降,,1120,２袋（1988-1）,,,,,
魚-8,73,1989,Ｃ,464,,硬骨魚綱,不明,椎骨,中,,Ⅲｂ,Ⅲｂ層,人骨期以前,,160.47,,腹椎,,,,
魚-8,73,1989,Ｃ,464,,硬骨魚綱,不明,鰭棘,-,,Ⅲｂ,Ⅲｂ層,人骨期以前,,160.47,,棘条部,,,,
魚-8,73,1990,Ｃ,464,,硬骨魚綱,クロダイ属,前上顎骨,右,,Ⅲｃ,Ⅲｂ層,人骨期以前,,485,,,,,2023/2/26,
魚-8,73,1990,Ｃ,464,,硬骨魚綱,マダイ,口蓋骨,左,,Ⅲｃ,Ⅲｂ層,人骨期以前,,485,,,,,,
魚-8,73,1990,Ｃ,464,,硬骨魚綱,不明,鰭棘,-,,Ⅲｃ,Ⅲｂ層,人骨期以前,,485,,棘条部,,,,
魚-8,73,1990,Ｃ,464,,硬骨魚綱,不明,不明,,,Ⅲｃ,Ⅲｂ層,人骨期以前,,485,,,,,,
魚-8,74,1991,Ｃ,465,,,,,,,貝⑯,貝16上、下層,人骨期以降,,45.48,,,,,,
魚-8,74,1992,Ｃ,465,,,,,,,貝⑰,貝17上、下層,人骨期以降,,305.67,,,,,,
魚-8,74,1993,Ｃ,465,,,,,,,貝⑰・⑱,貝17上～１層,人骨期以降,,75.54,,,,,,
魚-8,74,1994,Ｃ,465,,,,,,,Ⅲｂ,Ⅲｂ層,人骨期以前,,217.4,,,,,,
魚-8,74,1995,Ｃ,465,,硬骨魚綱,スズキ属,主鰓蓋骨,右,,Ⅲｃ,Ⅲｂ層,人骨期以前,,664.08,２袋（1995-2）,,,,,
魚-8,74,1995,Ｃ,465,,硬骨魚綱,スズキ属,主鰓蓋骨,右,,Ⅲｃ,Ⅲｂ層,人骨期以前,,664.08,２袋（1995-2）,,,,,
魚-8,74,1995,Ｃ,465,,硬骨魚綱,不明,鰭棘,-,,Ⅲｃ,Ⅲｂ層,人骨期以前,,664.08,２袋（1995-2）,棘条部,,,,
魚-8,74,1995,Ｃ,465,,硬骨魚綱,不明,鰭棘,-,,Ⅲｃ,Ⅲｂ層,人骨期以前,,664.08,２袋（1995-2）,担鰭骨,,,,
魚-8,74,1996,Ｃ,466,,硬骨魚綱,クロダイ属,前上顎骨,右,,Ⅲ,Ⅱｂ層,人骨期以降,,1.21,,,,,2023/2/26,
魚-8,74,1996,Ｃ,466,,硬骨魚綱,不明,鰭棘,-,,Ⅲ,Ⅱｂ層,人骨期以降,,1.21,,棘条部,,,,
魚-8,74,1996,Ｃ,466,,硬骨魚綱,不明,鰭棘,-,,Ⅲ,Ⅱｂ層,人骨期以降,,1.21,,棘条部,,,,
魚-8,74,1997,Ｃ,,,,,,,30ライン壁,,貝３下Ａ～Ⅳ層,人骨期以前～人骨期,,2.85,,,,,,
魚-8,74,1998,Ｃ,,,硬骨魚綱,イシダイ属,歯骨,右,35ライン壁,,Ⅱｂ～Ⅳ層,人骨期以前～人骨期以降,,30.04,,,,,,
魚-8,74,1998,Ｃ,,,硬骨魚綱,マダイ,前上顎骨,右,35ライン壁,,Ⅱｂ～Ⅳ層,人骨期以前～人骨期以降,,30.04,,,,,,
魚-8,74,1998,Ｃ,,,硬骨魚綱,未同定,歯骨,右,35ライン壁,,Ⅱｂ～Ⅳ層,人骨期以前～人骨期以降,,30.04,,,,,,
魚-8,74,1998,Ｃ,,,硬骨魚綱,スズキ属,主鰓蓋骨,左,35ライン壁,,Ⅱｂ～Ⅳ層,人骨期以前～人骨期以降,,30.04,,,,,,
魚-8,74,1998,Ｃ,,,硬骨魚綱,クロダイ属,前上顎骨,左,35ライン壁,,Ⅱｂ～Ⅳ層,人骨期以前～人骨期以降,,30.04,,,,,2023/2/26,主上顎骨となっていた
魚-8,74,1998,Ｃ,,,硬骨魚綱,クロダイ属,前上顎骨,左,35ライン壁,,Ⅱｂ～Ⅳ層,人骨期以前～人骨期以降,,30.04,,,,,2023/2/26,主上顎骨となっていた
魚-8,74,1998,Ｃ,,,硬骨魚綱,クロダイ属,前上顎骨,左,35ライン壁,,Ⅱｂ～Ⅳ層,人骨期以前～人骨期以降,,30.04,,,,,2023/2/26,主上顎骨となっていた
魚-8,74,1998,Ｃ,,,硬骨魚綱,マダイ,前上顎骨,左,35ライン壁,,Ⅱｂ～Ⅳ層,人骨期以前～人骨期以降,,30.04,,,,,,
魚-8,74,1998,Ｃ,,,硬骨魚綱,サバ属,椎骨,中,35ライン壁,,Ⅱｂ～Ⅳ層,人骨期以前～人骨期以降,,30.04,,腹椎,,,,
魚-8,74,1998,Ｃ,,,硬骨魚綱,未同定,椎骨,中,35ライン壁,,Ⅱｂ～Ⅳ層,人骨期以前～人骨期以降,,30.04,,,,,,
魚-8,74,1998,Ｃ,,,硬骨魚綱,未同定,椎骨,中,35ライン壁,,Ⅱｂ～Ⅳ層,人骨期以前～人骨期以降,,30.04,,,,,,
魚-8,74,1998,Ｃ,,,硬骨魚綱,未同定,椎骨,中,35ライン壁,,Ⅱｂ～Ⅳ層,人骨期以前～人骨期以降,,30.04,,,,,,
魚-8,74,1998,Ｃ,,,硬骨魚綱,未同定,椎骨,中,35ライン壁,,Ⅱｂ～Ⅳ層,人骨期以前～人骨期以降,,30.04,,,,,,
魚-8,74,1998,Ｃ,,,硬骨魚綱,未同定,椎骨,中,35ライン壁,,Ⅱｂ～Ⅳ層,人骨期以前～人骨期以降,,30.04,,,,,,
魚-8,74,1998,Ｃ,,,硬骨魚綱,未同定,椎骨,中,35ライン壁,,Ⅱｂ～Ⅳ層,人骨期以前～人骨期以降,,30.04,,,,,,
魚-8,74,1998,Ｃ,,,硬骨魚綱,不明,鰭棘,-,35ライン壁,,Ⅱｂ～Ⅳ層,人骨期以前～人骨期以降,,30.04,,棘条部,,,,
魚-8,74,1999,Ｃ,,,硬骨魚綱,不明,椎骨,中,40ライン壁,,Ⅲａ～Ⅳ層,人骨期以前～人骨期以降,,2.11,,,,,,
魚-8,74,1999,Ｃ,,,硬骨魚綱,マダイ,上後頭骨,中,40ライン壁,,Ⅲａ～Ⅳ層,人骨期以前～人骨期以降,,2.11,,,,,,
魚-8,74,1999,Ｃ,,,硬骨魚綱,不明,鰭棘,-,40ライン壁,,Ⅲａ～Ⅳ層,人骨期以前～人骨期以降,,2.11,,棘条部,,,,
魚-8,74,2000,Ｃ,,,硬骨魚綱,クロダイ属,前上顎骨,右,45ライン壁,,Ⅲａ～Ⅳ層,人骨期以前～人骨期以降,,6.92,,,,,2023/2/26,
魚-8,74,2000,Ｃ,,,硬骨魚綱,不明,不明,,45ライン壁,,Ⅲａ～Ⅳ層,人骨期以前～人骨期以降,,6.92,,,,,,
魚-8,74,2001,Ｃ,,,,,,,50ライン壁,,Ⅱｂ～Ⅳ層,人骨期以前～人骨期以降,,4.63,,,,,,
魚-8,74,2002,Ｃ,,,,,,,60ライン壁,,Ⅱｂ～Ⅲｂ層,人骨期以前～人骨期以降,,5.96,,,,,,
魚-8,74,2003,Ｃ,,,硬骨魚綱,スズキ属,椎骨,中,35ライン南北,貝21下,貝21下層,人骨期以降,,0.95,サンプル28,腹椎,,,,
魚-8,74,2004,Ｃ,,,,,,,45ライン南北,貝③下Ｂ,貝３下Ｂ層,人骨期,,1.56,,,,,,
魚-8,74,2005,Ｃ,,,硬骨魚綱,サバ属,椎骨,中,,貝⑨,貝№78（貝９下Ａ層）,人骨期以前,,0.18,サンプル78,腹椎,,,,
魚-8,74,2005,Ｃ,,,硬骨魚綱,タイ科,椎骨,中,,貝⑨,貝№78（貝９下Ａ層）,人骨期以前,,0.18,サンプル78,腹椎,,,,
,75,2006,Ｃ,460,,,,,,,貝①下・Ⅲｃ上,貝１～Ⅲｂ層,人骨期以前～人骨期以降,,900,イルカ,,,,,
,76,2007,Ｃ,143,,,,,,,Ⅲｂ,Ⅲｂ層,人骨期以前,,840,鹿角,,,,,
,76,2008,Ｃ,154～254,,,,,,,排水溝,層位不明,層位不明,,69.7,鹿角,,,,,
,76,2009,Ｃ,231,,,,,,,貝,貝39～９下Ａ層,人骨期以前～人骨期,,458.75,鹿角,,,,,
,76,2010,Ｃ,249,,,,,,,Ⅲ,Ⅱｂ～Ⅲａ層,人骨期以降,,111.54,鹿角,,,,,
,76,2011,Ｃ,256～259,,,,,,,貝①,貝１層,人骨期以降,,122.7,鹿角,,,,,
,76,2012,Ｃ,334,,,,,,,貝⑨,貝９下A層,人骨期以前,,16.26,鹿角,,,,,
,76,2013,Ｃ,453,,,,,,,貝⑨,貝９下A層,人骨期以前,,500,鹿角,,,,,
,76,2014,Ｃ,461,,,,,,,貝⑫,貝11下～12下層,人骨期以降,,297.86,鹿角,,,,,
,76,2015,Ｃ,464,,,,,,,貝⑥下,貝９下A層,人骨期以前,,115.41,鹿角,,,,,
魚-15,77,2016,Ａ,28,123,,,,,,Ⅲｃ,Ⅲｃ層,,,0.03,鱗,,,,,
魚-15,77,2017,Ａ,29,120,,,,,,Ⅲｃ,Ⅲｃ層,,,0.09,鱗,,,,,
魚-15,77,2018,Ａ,29,121,,,,,,Ⅲｂ貝層付近動物層,Ⅲｂ層,,,0.3,鱗,,,,,
魚-15,77,2019,Ａ,不明,,,,,,,,層位不明,,,0.11,鱗,,,,,
魚-15,77,2020,Ｂ,114,,,,,,,Ⅲｂ,Ⅲｂ層,人骨期以前,,0.18,鱗,,,,,
魚-15,77,2021,Ｂ,115,,,,,,,貝②,貝３下Ｂ層,人骨期,,0.09,鱗,,,,,
魚-15,77,2022,Ｂ,115,,,,,,,Ⅲｂ,Ⅲｂ層,人骨期以前,,0.03,鱗,,,,,
魚-15,77,2023,Ｂ,116,,,,,,,貝②,貝３下Ｂ層,人骨期,,0.33,鱗,,,,,
魚-15,77,2024,Ｂ,116,,,,,,,貝,貝39～３下Ｂ層,人骨期,,0.32,鱗,,,,,
魚-15,77,2025,Ｂ,116,,,,,,,Ⅲｂ,Ⅲｂ層,人骨期以前,,0.16,鱗,,,,,
魚-15,77,2026,Ｂ,117,,,,,,,貝②,貝３下Ｂ層,人骨期,,0.26,鱗,,,,,
魚-15,77,2027,Ｂ,118,,,,,,,貝②,貝３下Ｂ層,人骨期,,0.09,鱗,,,,,
魚-15,77,2028,Ｂ,118,,,,,,,Ⅲｂ,Ⅲｂ層,人骨期以前,,0.01,鱗,,,,,
魚-15,77,2029,Ｂ,119,,,,,,,Ⅲ②,貝39層,人骨期,,0.08,鱗,,,,,
魚-15,77,2030,Ｂ,119,,,,,,,貝②,貝３下Ｂ層,人骨期,,0.07,鱗,,,,,
魚-15,77,2031,Ｂ,119,,,,,,,Ⅲｂ,Ⅲｂ層,人骨期以前,,0.08,鱗,,,,,
魚-15,77,2032,Ｂ,120,,,,,,,Ⅲ,Ⅱｂ～Ⅲａ層,人骨期以降,,0.17,鱗,,,,,
魚-15,77,2033,Ｂ,120,,,,,,,貝②,貝３下Ｂ層,人骨期,,0.14,鱗,,,,,
魚-15,77,2034,Ｂ,120,,,,,,,Ⅲｂ,Ⅲｂ層,人骨期以前,,0.2,鱗,,,,,
魚-15,77,2035,Ｂ,121,,,,,,,貝①,貝３下Ａ層,人骨期,,0.02,鱗,,,,,
魚-15,77,2036,Ｂ,121,,,,,,,貝,貝39～３下Ｂ層,人骨期,,0.06,鱗,,,,,
魚-15,77,2037,Ｂ,122,,,,,,,貝①,貝３下Ａ層,人骨期,,0.06,鱗,,,,,
魚-15,77,2038,Ｂ,122,,,,,,,貝②,貝３下Ｂ層,人骨期,,0.06,鱗,,,,,
魚-15,77,2039,Ｂ,122,,,,,,,Ⅲｂ,Ⅲｂ層,人骨期以前,,0.2,鱗,,,,,
魚-15,77,2040,Ｂ,123,,,,,,,Ⅲ,Ⅱｂ～Ⅲａ層,人骨期以降,,0.18,鱗,,,,,
魚-15,77,2041,Ｂ,123,,,,,,,貝②,貝３下Ｂ層,人骨期,,0.16,鱗,,,,,
魚-15,77,2042,Ｂ,123,,,,,,,Ⅲｂ,Ⅲｂ層,人骨期以前,,0.19,鱗,,,,,
魚-15,77,2043,Ｂ,214,,,,,,,Ⅲ①,Ⅱｂ～Ⅲａ層,人骨期以降,,0.15,鱗,,,,,
魚-15,77,2044,Ｂ,214,,,,,,,Ⅲｂ,Ⅲｂ層,人骨期以前,,0.08,鱗,,,,,
